Date,Link
"Feb 22, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-02-22/pdf/CREC-2016-02-22-dailydigest.pdf
"Feb 12, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-02-12/pdf/CREC-2016-02-12-dailydigest.pdf
"Feb 11, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-02-11/pdf/CREC-2016-02-11-dailydigest.pdf
"Feb 10, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-02-10/pdf/CREC-2016-02-10-dailydigest.pdf
"Feb 09, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-02-09/pdf/CREC-2016-02-09-dailydigest.pdf
"Feb 08, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-02-08/pdf/CREC-2016-02-08-dailydigest.pdf
"Feb 04, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-02-04/pdf/CREC-2016-02-04-dailydigest.pdf
"Feb 03, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-02-03/pdf/CREC-2016-02-03-dailydigest.pdf
"Feb 02, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-02-02/pdf/CREC-2016-02-02-dailydigest.pdf
"Feb 01, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-02-01/pdf/CREC-2016-02-01-dailydigest.pdf
"Jan 28, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-01-28/pdf/CREC-2016-01-28-dailydigest.pdf
"Jan 27, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-01-27/pdf/CREC-2016-01-27-dailydigest.pdf
"Jan 26, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-01-26/pdf/CREC-2016-01-26-dailydigest.pdf
"Jan 22, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-01-22/pdf/CREC-2016-01-22-dailydigest.pdf
"Jan 21, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-01-21/pdf/CREC-2016-01-21-dailydigest.pdf
"Jan 20, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-01-20/pdf/CREC-2016-01-20-dailydigest.pdf
"Jan 19, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-01-19/pdf/CREC-2016-01-19-dailydigest.pdf
"Jan 15, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-01-15/pdf/CREC-2016-01-15-dailydigest.pdf
"Jan 12, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-01-12/pdf/CREC-2016-01-12-dailydigest.pdf
"Jan 11, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-01-11/pdf/CREC-2016-01-11-dailydigest.pdf
"Jan 04, 2016",https://www.govinfo.gov/content/pkg/CREC-2016-01-04/pdf/CREC-2016-01-04-dailydigest.pdf
"Dec 29, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-29/pdf/CREC-2017-12-29-dailydigest.pdf
"Dec 27, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-27/pdf/CREC-2017-12-27-dailydigest.pdf
"Dec 23, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-23/pdf/CREC-2017-12-23-dailydigest.pdf
"Dec 21, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-21/pdf/CREC-2017-12-21-dailydigest.pdf
"Dec 20, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-20/pdf/CREC-2017-12-20-dailydigest.pdf
"Dec 19, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-19/pdf/CREC-2017-12-19-dailydigest.pdf
"Dec 18, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-18/pdf/CREC-2017-12-18-dailydigest.pdf
"Dec 14, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-14/pdf/CREC-2017-12-14-dailydigest.pdf
"Dec 13, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-13/pdf/CREC-2017-12-13-dailydigest.pdf
"Dec 12, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-12/pdf/CREC-2017-12-12-dailydigest.pdf
"Dec 11, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-11/pdf/CREC-2017-12-11-dailydigest.pdf
"Dec 07, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-07/pdf/CREC-2017-12-07-dailydigest.pdf
"Dec 06, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-06/pdf/CREC-2017-12-06-dailydigest.pdf
"Dec 05, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-05/pdf/CREC-2017-12-05-dailydigest.pdf
"Dec 04, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-04/pdf/CREC-2017-12-04-dailydigest.pdf
"Dec 01, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-12-01/pdf/CREC-2017-12-01-dailydigest.pdf
"Nov 30, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-30/pdf/CREC-2017-11-30-dailydigest.pdf
"Nov 29, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-29/pdf/CREC-2017-11-29-dailydigest.pdf
"Nov 28, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-28/pdf/CREC-2017-11-28-dailydigest.pdf
"Nov 27, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-27/pdf/CREC-2017-11-27-dailydigest.pdf
"Nov 24, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-24/pdf/CREC-2017-11-24-dailydigest.pdf
"Nov 21, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-21/pdf/CREC-2017-11-21-dailydigest.pdf
"Nov 17, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-17/pdf/CREC-2017-11-17-dailydigest.pdf
"Nov 16, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-16/pdf/CREC-2017-11-16-dailydigest.pdf
"Nov 15, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-15/pdf/CREC-2017-11-15-dailydigest.pdf
"Nov 14, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-14/pdf/CREC-2017-11-14-dailydigest.pdf
"Nov 13, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-13/pdf/CREC-2017-11-13-dailydigest.pdf
"Nov 09, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-09/pdf/CREC-2017-11-09-dailydigest.pdf
"Nov 08, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-08/pdf/CREC-2017-11-08-dailydigest.pdf
"Nov 07, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-07/pdf/CREC-2017-11-07-dailydigest.pdf
"Nov 06, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-06/pdf/CREC-2017-11-06-dailydigest.pdf
"Nov 02, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-02/pdf/CREC-2017-11-02-dailydigest.pdf
"Nov 01, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-11-01/pdf/CREC-2017-11-01-dailydigest.pdf
"Oct 31, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-31/pdf/CREC-2017-10-31-dailydigest.pdf
"Oct 30, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-30/pdf/CREC-2017-10-30-dailydigest.pdf
"Oct 26, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-26/pdf/CREC-2017-10-26-dailydigest.pdf
"Oct 25, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-25/pdf/CREC-2017-10-25-dailydigest.pdf
"Oct 24, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-24/pdf/CREC-2017-10-24-dailydigest.pdf
"Oct 23, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-23/pdf/CREC-2017-10-23-dailydigest.pdf
"Oct 19, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-19/pdf/CREC-2017-10-19-dailydigest.pdf
"Oct 18, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-18/pdf/CREC-2017-10-18-dailydigest.pdf
"Oct 17, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-17/pdf/CREC-2017-10-17-dailydigest.pdf
"Oct 16, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-16/pdf/CREC-2017-10-16-dailydigest.pdf
"Oct 13, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-13/pdf/CREC-2017-10-13-dailydigest.pdf
"Oct 10, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-10/pdf/CREC-2017-10-10-dailydigest.pdf
"Oct 06, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-06/pdf/CREC-2017-10-06-dailydigest.pdf
"Oct 05, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-05/pdf/CREC-2017-10-05-dailydigest.pdf
"Oct 04, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-04/pdf/CREC-2017-10-04-dailydigest.pdf
"Oct 03, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-03/pdf/CREC-2017-10-03-dailydigest.pdf
"Oct 02, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-10-02/pdf/CREC-2017-10-02-dailydigest.pdf
"Sep 28, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-09-28/pdf/CREC-2017-09-28-dailydigest.pdf
"Sep 27, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-09-27/pdf/CREC-2017-09-27-dailydigest.pdf
"Sep 26, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-09-26/pdf/CREC-2017-09-26-dailydigest.pdf
"Sep 25, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-09-25/pdf/CREC-2017-09-25-dailydigest.pdf
"Sep 21, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-09-21/pdf/CREC-2017-09-21-dailydigest.pdf
"Sep 19, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-09-19/pdf/CREC-2017-09-19-dailydigest.pdf
"Sep 18, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-09-18/pdf/CREC-2017-09-18-dailydigest.pdf
"Sep 14, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-09-14/pdf/CREC-2017-09-14-dailydigest.pdf
"Sep 13, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-09-13/pdf/CREC-2017-09-13-dailydigest.pdf
"Sep 12, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-09-12/pdf/CREC-2017-09-12-dailydigest.pdf
"Sep 11, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-09-11/pdf/CREC-2017-09-11-dailydigest.pdf
"Sep 07, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-09-07/pdf/CREC-2017-09-07-dailydigest.pdf
"Sep 06, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-09-06/pdf/CREC-2017-09-06-dailydigest.pdf
"Sep 05, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-09-05/pdf/CREC-2017-09-05-dailydigest.pdf
"Sep 01, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-09-01/pdf/CREC-2017-09-01-dailydigest.pdf
"Aug 29, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-08-29/pdf/CREC-2017-08-29-dailydigest.pdf
"Aug 25, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-08-25/pdf/CREC-2017-08-25-dailydigest.pdf
"Aug 22, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-08-22/pdf/CREC-2017-08-22-dailydigest.pdf
"Aug 18, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-08-18/pdf/CREC-2017-08-18-dailydigest.pdf
"Aug 15, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-08-15/pdf/CREC-2017-08-15-dailydigest.pdf
"Aug 11, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-08-11/pdf/CREC-2017-08-11-dailydigest.pdf
"Aug 08, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-08-08/pdf/CREC-2017-08-08-dailydigest.pdf
"Aug 04, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-08-04/pdf/CREC-2017-08-04-dailydigest.pdf
"Aug 03, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-08-03/pdf/CREC-2017-08-03-dailydigest.pdf
"Aug 02, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-08-02/pdf/CREC-2017-08-02-dailydigest.pdf
"Aug 01, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-08-01/pdf/CREC-2017-08-01-dailydigest.pdf
"Jul 31, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-07-31/pdf/CREC-2017-07-31-dailydigest.pdf
"Jul 27, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-07-27/pdf/CREC-2017-07-27-dailydigest.pdf
"Jul 26, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-07-26/pdf/CREC-2017-07-26-dailydigest.pdf
"Jul 25, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-07-25/pdf/CREC-2017-07-25-dailydigest.pdf
"Jul 24, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-07-24/pdf/CREC-2017-07-24-dailydigest.pdf
"Jul 20, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-07-20/pdf/CREC-2017-07-20-dailydigest.pdf
"Jul 19, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-07-19/pdf/CREC-2017-07-19-dailydigest.pdf
"Jul 18, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-07-18/pdf/CREC-2017-07-18-dailydigest.pdf
"Jul 17, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-07-17/pdf/CREC-2017-07-17-dailydigest.pdf
"Jul 13, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-07-13/pdf/CREC-2017-07-13-dailydigest.pdf
"Jul 12, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-07-12/pdf/CREC-2017-07-12-dailydigest.pdf
"Jul 11, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-07-11/pdf/CREC-2017-07-11-dailydigest.pdf
"Jul 10, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-07-10/pdf/CREC-2017-07-10-dailydigest.pdf
"Jul 06, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-07-06/pdf/CREC-2017-07-06-dailydigest.pdf
"Jul 03, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-07-03/pdf/CREC-2017-07-03-dailydigest.pdf
"Jun 29, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-29/pdf/CREC-2017-06-29-dailydigest.pdf
"Jun 28, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-28/pdf/CREC-2017-06-28-dailydigest.pdf
"Jun 27, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-27/pdf/CREC-2017-06-27-dailydigest.pdf
"Jun 26, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-26/pdf/CREC-2017-06-26-dailydigest.pdf
"Jun 22, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-22/pdf/CREC-2017-06-22-dailydigest.pdf
"Jun 21, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-21/pdf/CREC-2017-06-21-dailydigest.pdf
"Jun 20, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-20/pdf/CREC-2017-06-20-dailydigest.pdf
"Jun 19, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-19/pdf/CREC-2017-06-19-dailydigest.pdf
"Jun 15, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-15/pdf/CREC-2017-06-15-dailydigest.pdf
"Jun 14, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-14/pdf/CREC-2017-06-14-dailydigest.pdf
"Jun 13, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-13/pdf/CREC-2017-06-13-dailydigest.pdf
"Jun 12, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-12/pdf/CREC-2017-06-12-dailydigest.pdf
"Jun 08, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-08/pdf/CREC-2017-06-08-dailydigest.pdf
"Jun 07, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-07/pdf/CREC-2017-06-07-dailydigest.pdf
"Jun 06, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-06/pdf/CREC-2017-06-06-dailydigest.pdf
"Jun 05, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-05/pdf/CREC-2017-06-05-dailydigest.pdf
"Jun 02, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-06-02/pdf/CREC-2017-06-02-dailydigest.pdf
"May 30, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-30/pdf/CREC-2017-05-30-dailydigest.pdf
"May 26, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-26/pdf/CREC-2017-05-26-dailydigest.pdf
"May 25, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-25/pdf/CREC-2017-05-25-dailydigest.pdf
"May 24, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-24/pdf/CREC-2017-05-24-dailydigest.pdf
"May 23, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-23/pdf/CREC-2017-05-23-dailydigest.pdf
"May 22, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-22/pdf/CREC-2017-05-22-dailydigest.pdf
"May 18, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-18/pdf/CREC-2017-05-18-dailydigest.pdf
"May 17, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-17/pdf/CREC-2017-05-17-dailydigest.pdf
"May 16, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-16/pdf/CREC-2017-05-16-dailydigest.pdf
"May 15, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-15/pdf/CREC-2017-05-15-dailydigest.pdf
"May 11, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-11/pdf/CREC-2017-05-11-dailydigest.pdf
"May 10, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-10/pdf/CREC-2017-05-10-dailydigest.pdf
"May 09, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-09/pdf/CREC-2017-05-09-dailydigest.pdf
"May 08, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-08/pdf/CREC-2017-05-08-dailydigest.pdf
"May 05, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-05/pdf/CREC-2017-05-05-dailydigest.pdf
"May 04, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-04/pdf/CREC-2017-05-04-dailydigest.pdf
"May 03, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-03/pdf/CREC-2017-05-03-dailydigest.pdf
"May 02, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-02/pdf/CREC-2017-05-02-dailydigest.pdf
"May 01, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-05-01/pdf/CREC-2017-05-01-dailydigest.pdf
"Apr 28, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-04-28/pdf/CREC-2017-04-28-dailydigest.pdf
"Apr 27, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-04-27/pdf/CREC-2017-04-27-dailydigest.pdf
"Apr 26, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-04-26/pdf/CREC-2017-04-26-dailydigest.pdf
"Apr 25, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-04-25/pdf/CREC-2017-04-25-dailydigest.pdf
"Apr 24, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-04-24/pdf/CREC-2017-04-24-dailydigest.pdf
"Apr 20, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-04-20/pdf/CREC-2017-04-20-dailydigest.pdf
"Apr 17, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-04-17/pdf/CREC-2017-04-17-dailydigest.pdf
"Apr 13, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-04-13/pdf/CREC-2017-04-13-dailydigest.pdf
"Apr 10, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-04-10/pdf/CREC-2017-04-10-dailydigest.pdf
"Apr 07, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-04-07/pdf/CREC-2017-04-07-dailydigest.pdf
"Apr 06, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-04-06/pdf/CREC-2017-04-06-dailydigest.pdf
"Apr 05, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-04-05/pdf/CREC-2017-04-05-dailydigest.pdf
"Apr 04, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-04-04/pdf/CREC-2017-04-04-dailydigest.pdf
"Apr 03, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-04-03/pdf/CREC-2017-04-03-dailydigest.pdf
"Mar 30, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-30/pdf/CREC-2017-03-30-dailydigest.pdf
"Mar 29, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-29/pdf/CREC-2017-03-29-dailydigest.pdf
"Mar 28, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-28/pdf/CREC-2017-03-28-dailydigest.pdf
"Mar 27, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-27/pdf/CREC-2017-03-27-dailydigest.pdf
"Mar 23, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-23/pdf/CREC-2017-03-23-dailydigest.pdf
"Mar 22, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-22/pdf/CREC-2017-03-22-dailydigest.pdf
"Mar 21, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-21/pdf/CREC-2017-03-21-dailydigest.pdf
"Mar 20, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-20/pdf/CREC-2017-03-20-dailydigest.pdf
"Mar 16, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-16/pdf/CREC-2017-03-16-dailydigest.pdf
"Mar 15, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-15/pdf/CREC-2017-03-15-dailydigest.pdf
"Mar 14, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-14/pdf/CREC-2017-03-14-dailydigest.pdf
"Mar 13, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-13/pdf/CREC-2017-03-13-dailydigest.pdf
"Mar 09, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-09/pdf/CREC-2017-03-09-dailydigest.pdf
"Mar 08, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-08/pdf/CREC-2017-03-08-dailydigest.pdf
"Mar 07, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-07/pdf/CREC-2017-03-07-dailydigest.pdf
"Mar 06, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-06/pdf/CREC-2017-03-06-dailydigest.pdf
"Mar 02, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-02/pdf/CREC-2017-03-02-dailydigest.pdf
"Mar 01, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-03-01/pdf/CREC-2017-03-01-dailydigest.pdf
"Feb 28, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-28/pdf/CREC-2017-02-28-dailydigest.pdf
"Feb 27, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-27/pdf/CREC-2017-02-27-dailydigest.pdf
"Feb 23, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-23/pdf/CREC-2017-02-23-dailydigest.pdf
"Feb 20, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-20/pdf/CREC-2017-02-20-dailydigest.pdf
"Feb 16, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-16/pdf/CREC-2017-02-16-dailydigest.pdf
"Feb 15, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-15/pdf/CREC-2017-02-15-dailydigest.pdf
"Feb 14, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-14/pdf/CREC-2017-02-14-dailydigest.pdf
"Feb 13, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-13/pdf/CREC-2017-02-13-dailydigest.pdf
"Feb 10, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-10/pdf/CREC-2017-02-10-dailydigest.pdf
"Feb 09, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-09/pdf/CREC-2017-02-09-dailydigest.pdf
"Feb 08, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-08/pdf/CREC-2017-02-08-dailydigest.pdf
"Feb 07, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-07/pdf/CREC-2017-02-07-dailydigest.pdf
"Feb 06, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-06/pdf/CREC-2017-02-06-dailydigest.pdf
"Feb 03, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-03/pdf/CREC-2017-02-03-dailydigest.pdf
"Feb 02, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-02/pdf/CREC-2017-02-02-dailydigest.pdf
"Feb 01, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-02-01/pdf/CREC-2017-02-01-dailydigest.pdf
"Jan 31, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-01-31/pdf/CREC-2017-01-31-dailydigest.pdf
"Jan 30, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-01-30/pdf/CREC-2017-01-30-dailydigest.pdf
"Jan 27, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-01-27/pdf/CREC-2017-01-27-dailydigest.pdf
"Jan 24, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-01-24/pdf/CREC-2017-01-24-dailydigest.pdf
"Jan 23, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-01-23/pdf/CREC-2017-01-23-dailydigest.pdf
"Jan 20, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-01-20/pdf/CREC-2017-01-20-dailydigest.pdf
"Jan 17, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-01-17/pdf/CREC-2017-01-17-dailydigest.pdf
"Jan 13, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-01-13/pdf/CREC-2017-01-13-dailydigest.pdf
"Jan 12, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-01-12/pdf/CREC-2017-01-12-dailydigest.pdf
"Jan 11, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-01-11/pdf/CREC-2017-01-11-dailydigest.pdf
"Jan 10, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-01-10/pdf/CREC-2017-01-10-dailydigest.pdf
"Jan 09, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-01-09/pdf/CREC-2017-01-09-dailydigest.pdf
"Jan 06, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-01-06/pdf/CREC-2017-01-06-dailydigest.pdf
"Jan 05, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-01-05/pdf/CREC-2017-01-05-dailydigest.pdf
"Jan 04, 2017",https://www.govinfo.gov/content/pkg/CREC-2017-01-04/pdf/CREC-2017-01-04-dailydigest.pdf
"Jan 03, 2017",https://www.govinfo.gov/content/pkg/CREC-2018-12-31/pdf/CREC-2018-12-31-dailydigest.pdf
"Jan 03, 2017",https://www.govinfo.gov/content/pkg/CREC-2018-12-27/pdf/CREC-2018-12-27-dailydigest.pdf
"Dec 31, 2018",https://www.govinfo.gov/content/pkg/CREC-2018-12-24/pdf/CREC-2018-12-24-dailydigest.pdf
"Dec 27, 2018",https://www.govinfo.gov/content/pkg/CREC-2018-12-22/pdf/CREC-2018-12-22-dailydigest.pdf
